Client ID,Client Code,Client Name,Owner Name,State,City,Address,Email,Phone,Pin Code,latitude,longitude
23038,BKS03395,Cambridge Books & Stationers,Mr. Nitin Jain,Uttar Pradesh,Lucknow,"UGF 01, AAROHI ARCADE,SECTOR-16, MUNSHIPULIYA",,9415026785,226016,,
23036,BKS03393,SAHU BOOK DEPOT,,Uttar Pradesh,Lucknow,"CHILLALANANA BAGH NO. 3, KANPUR ROAD, LUCKNOW-226012",,,,,
19839,BKS03213,M/S NEW STUDENT BOOK SHOP,,Uttar Pradesh,Lucknow,"C-1583, SHOP NO-5, SHRI BALAJI MANDIR ROAD, RAJAJIPURAM, LUCKNOW--226017 (UTTAR PRADESH )",,,,,
20846,BKS03221,M/S DEV BOOKS & STATIONERS,,Uttar Pradesh,Lucknow,"SHOP NO-2 , TRIVENI NAGAR 2ND, LUCKNOW--226020 (UTTAR PRADESH )",,,,,
19548,BKS03128,SAANVI TRADING COMPANY,,Uttar Pradesh,Lucknow,"MD-1/27, L.D.A. COLONY, KANPUR ROAD, LUCKNOW-226012",,,,,
19552,BKS03132,HERAMB BOOK DEPOT.,,Uttar Pradesh,Lucknow,"OPP. J.K. MARRIAGE HALL, RAJAJIPURAM, LUCKNOW--226003 (UTTAR PRADESH )",,,,,
19553,BKS03133,UNI BOOKS,,Uttar Pradesh,Lucknow,"289/7, MOTI NAGAR, LUCKNOW-226004 (UTTAR PRADESH )",,,,,
19360,BKS03078,NEW AGARWAL BOOK DEPOT,,Uttar Pradesh,Lucknow,"SHOP NO-6, BANGLA BAZAR JAIL ROAD, LUCKNOW--226002 (UTTAR PRADESH",,,,,
19345,BKS03065,KALA PUSTAK KENDRA & STATIONERY CENTRE,MR. V. GUPTA,Uttar Pradesh,Lucknow,"NEAR MATIYARI CHAURAHA, CHINHAT",,,226028,,
16243,BKS02961,MAX ENTERPRISES,,Uttar Pradesh,Lucknow,"E-BLOCK, RAJAJIPURAM, LUCKNOW-226017 (UTTAR PRADESH )",,,,,
16249,BKS02967,R.S.BOOK CENTRE,,Uttar Pradesh,Lucknow,"LANE NO.5,NISHANT GANJ LUCNOW",,,,,
16250,BKS02968,R.S.BOOK CENTER,,Uttar Pradesh,Lucknow,"LANE NO:5,NISHAT GANJ,LUCKNOW",,,,,
18290,BKS03011,POOJA PUTAK VATIKA,,Uttar Pradesh,Lucknow,"ABHISHEKH PURAN COLONY,JANKIPURAM",,,,,
24357,BKS03705,PRINCE UNIVERSAL BOOK SHOP,MR. AMIT GUPTA (PRINCE),Uttar Pradesh,Lucknow,"Sector Q chauraha, Aliganj, Lucknow- 226024",,9335040951,226024,,
24261,BKS03609,VISHAL BOOK HOUSE,Mr. Siddiqui,Uttar Pradesh,Lucknow,"G-50-52 Karamat Market, Nishatganj",,7084045595,226006,,
24247,BKS03595,Books & Books,M. Javed,Uttar Pradesh,Lucknow,"5, Tej Point Nawal Kishore Road, Hazratganj",,5224005415,226001,,
24248,BKS03596,Books & Books,M. Javed,Uttar Pradesh,Lucknow,"5, Tej Point Nawal Kishore Road, Hazratganj",,5224005415,226001,,
15148,BKS02873,VIKAS BOOK HOUSE,,Uttar Pradesh,Lucknow,"NEAR WALI MASJID, PURANA QILA, LUCKNOW",,,,,
15149,BKS02874,HERAMB BOOK DEPOT,,Uttar Pradesh,Lucknow,"C - BLOCK, FAKKAR BABA KA MANDIR, OPP. ST. JOSEPH SCHOOL,RAJAJI PURAM",,,,,
15158,BKS02882,VISHAL PRAKASHAN-KAISERBAGH,,Uttar Pradesh,Lucknow,"173/5 , B.N VERMA ROAD KAISER BAGH, LUCKNOW",,,,,
15159,BKS02883,VISHAL PRAKASHAN (duplicate),,Uttar Pradesh,Lucknow,"173/5 , B.N VERMA ROAD KAISER BAGH LUCKNOW",,,,,
15160,BKS02884,VISHAL PRAKASHAN. (duplicate),,Uttar Pradesh,Lucknow,"173/5 , B.N VERMA ROAD KAISER BAGH LUCKNOW",,,,,
13251,BKS01341,A A R ENTERPRISES,,Uttar Pradesh,Lucknow,C--232 RAJAJIPURAM,,,,,
13252,BKS01342,AGARWAL STATIONERS,,Uttar Pradesh,Lucknow,"MEENA MARKET, INDIRA NAGAR",,,,,
13253,BKS01343,AHSAN BOOK DEPOT,,Uttar Pradesh,Lucknow,"OPP. MASJID KHWAS, MOULVIGANJ",,9830923299,,,
13254,BKS01344,AISHWARYA COLLECTION AND UNIFORMAS,,Uttar Pradesh,Lucknow,"T.P. NAGAR, KANPUR ROAD",,5224065983,226012,,
13255,BKS01345,AKSHITA DISTRIBUTORS,SANJAY SINGH,Uttar Pradesh,Lucknow,"918-A, MANAS NAGAR, KANPUR ROAD",,9452007097,,,
13256,BKS01346,ALOK PUSTAK BHANDAR,,Uttar Pradesh,Lucknow,"GOLA BAZAR CANTT. NEAR SANSKRIT PATHSHALA, SADAR BAZAR",,9415178570,226002,,
13257,BKS01347,ANAND BOOK DEPOT,,Uttar Pradesh,Lucknow,"23/2, LALKHEM CHAND MARKET, SADAR BARI BAZAR, NR. CATT. HOSPITAL",,2480300,226002,,
13258,BKS01348,ANUPAM BOOK DEPOT,,Uttar Pradesh,Lucknow,"SECTOR- G, L.D.A. COLONY, KANPUR ROAD",,,,,
13259,BKS01349,APNA KITAB GHAR,,Uttar Pradesh,Lucknow,"PICNIC SPOT ROAD, KHURRAM NAGAR",,,,,
13260,BKS01350,APRAJITA MARKETING,MR. SANJEEV SINGH,Uttar Pradesh,Lucknow,"177/23, 1ST FLOOR, GHANI MARKET,GWYNNE ROAD, AMINABAD",,9839017523,226018,,
13261,BKS01351,ARORA BOOK CENTRE,,Uttar Pradesh,Lucknow,"BOOK MARKET, AMINABAD",,212618,226018,,
13262,BKS01352,ARORA BOOK DEPOT,,Uttar Pradesh,Lucknow,"SUBJI MANDI, CHARBAGH",,2451645,,,
13263,BKS01353,ARORA`S BOOK AGENCIES,,Uttar Pradesh,Lucknow,"172/179, BAZAR JHAULAL, GWYNNE ROAD, AMINABAD",,4046778,,,
13264,BKS01354,ARVIND PUSTAK BHANDAR,,Uttar Pradesh,Lucknow,THAKURGANJ,,2249829,,,
13265,BKS01355,ARVIND STATIONERS,,Uttar Pradesh,Lucknow,"NEAR DEVKI NURSING HOME, GALLA MANDI, SITAPUR ROAD",,9415196891,,,
13266,BKS01356,ASHOK BOOK DEPOT,,Uttar Pradesh,Lucknow,"GEETAPALLI, ALAMBAGH, LUCKNOW -226005",,,,,
13267,BKS01357,AZAD BOOK DEPOT.,,Uttar Pradesh,Lucknow,"S-6/52-53, AZAD MARKET, FAIZABAD ROAD, LUCKNOW",,,,,
13268,BKS01358,AZAD BOOK DISTRIBUTORS- AMINABAD,,Uttar Pradesh,Lucknow,"56, GAURA HOUSE, GWYNE ROAD, AMINABAD, LUCKNOW",,,,,
13269,BKS01359,BABLOO BOOK DEPOT,,Uttar Pradesh,Lucknow,"C/0 LUCKNOW PUBLIC SCHOOL, SECTOR-D, L.D.A. COLONY, KANPUR ROAD",,,,,
13270,BKS01360,BALAJI BOOK HOUSE,,Uttar Pradesh,Lucknow,"17 NEW GOLE MARKET, NEAR DR. NIRANJAN CLINIC, MAHANAGAR",,9415001126,,,
13271,BKS01361,BHARAT BOOK DEPOT,,Uttar Pradesh,Lucknow,"MAWAIYA CROSSING, CHARBAGH",,9415018789,,,
13272,BKS01362,BOOK LAND STORE,,Uttar Pradesh,Lucknow,"SAI TOWER, NEAR SARDAR PATEL DENTAL COLLEGE, RAE BARELI ROAD, LUCKNOW--226025 (UTTAR PRADESH )",,,,,
13273,BKS01363,BOOK POINT,,Uttar Pradesh,Lucknow,"C/O DABBLE COLLEGE, SEC - 15, INDIRA NAGAR",,2358430,,,
13274,BKS01364,BOOK SADAN -GOMTI NAGAR,,Uttar Pradesh,Lucknow,"3/545, VIVEK KHAND, OPP. VIDHAYAK PURAM, GOMTI NAGAR, LUCKNOW",,,,,
13275,BKS01365,BOOK STOP (SETH ANANT RAM JAIPURIA SCHOOL),,Uttar Pradesh,Lucknow,"C/o JAIPURIA SCHOOL, VINEET KHAND, GOMTI NAGAR",,2391660,226010,,
13276,BKS01366,BRITISH BOOK DEPOT,,Uttar Pradesh,Lucknow,"84, HAZRATGANJ",,,226001,,
13277,BKS01367,CHACHA BOOK STORE,,Uttar Pradesh,Lucknow,"121-SADAR BAZAR, GWYNNE ROAD MOHESHIM MIYA KA HATA",,5222480077,226002,,
13278,BKS01368,CHACHA ENTERPRISES,,Uttar Pradesh,Lucknow,"56, GAURA HOUSE, GWYNNI ROAD, AMINABAD-226018",,,,,
13279,BKS01369,CHARAN BOOK DEPOT,,Uttar Pradesh,Lucknow,"OPP. ALLAHABAD BANK TALKATOLA ROAD, ALAMBAGH",,993504064,,,
13280,BKS01370,CHAUHAN BOOK DEPOT,,Uttar Pradesh,Lucknow,"INDRALOK COLONY, KANPUR ROAD, LUCKNOW",,,,,
13281,BKS01371,CHHAYA BOOK DEPOT,,Uttar Pradesh,Lucknow,"D-BLOCK, MUNSIPALA, INDIRA NAGAR, LUCKNOW",,,226016,,
13282,BKS01372,CHOPRA BOOK STORE,,Uttar Pradesh,Lucknow,"SHOP NO.5, OPP. NIRANKARI SATSANG BHAWAN, SINGAR NAGAR, ALAMBAGH, LUCKNOW--226005 (UTTAR PRADESH )",,,,,
13283,BKS01373,CHOUDHARY BOOK DEPOT,,Uttar Pradesh,Lucknow,BARA CHANDGANJ,,,,,
13284,BKS01374,CITY STATIONERS,,Uttar Pradesh,Lucknow,"109/5, MODEL HOUSE",,5222614559,,,
13285,BKS01375,D. STATIONERS & UNIFORM CENTRE,,Uttar Pradesh,Lucknow,"L.G 11, CROSS ROAD PLAZA, BADSHAHGANJ CHAURAHA",,,,,
13286,BKS01376,DEEPAK STATIONERS,,Uttar Pradesh,Lucknow,"ASHIRWAD PLAZA, RAM RAM BANK CROSSING, ALIGANJ",,9453197873,,,
13287,BKS01377,DHAWAN STATIONERS & BOOKSELLERS,,Uttar Pradesh,Lucknow,"SHOP NO. 3, KALI CHARAN MARKET, (OPP. HAPPY HOURS SCHOOL) SARAI MALI KHAN CHOWK",,5222253048,226003,,
13288,BKS01378,DIKHSA BOOK DEPOT,MR. VIJAY PAL,Uttar Pradesh,Lucknow,"RAM GARH COLONY, KANPUR ROAD",,9936703891,,,
13289,BKS01379,DILIP BOOK DEPOT,,Uttar Pradesh,Lucknow,"MALIYA PALLI, AISHBAGH, NEAR KALI MANDIR",,,,,
13290,BKS01380,DIXIT BOOK DEPOT,,Uttar Pradesh,Lucknow,"BANTHARA BAZAR, KANPUR ROAD",,,,,
13291,BKS01381,EDUCATIONAL ENTERPRISES,,Uttar Pradesh,Lucknow,"PURAN NAGAR, KANPUR ROAD ALAMBAGH",,2453535,,,
13292,BKS01382,FRIENDS BOOK HOUSE,,Uttar Pradesh,Lucknow,"BOOK MARKET, AMINABAD",,,,,
13293,BKS01383,GLIMPSE BOOK DEPOT,,Uttar Pradesh,Lucknow,"C/O ROHIT SHAH HUF, KALYANGIRI MARKET, THAKURGANJ",,,226003,,
13294,BKS01384,GOSWAMI STATIONERS,,Uttar Pradesh,Lucknow,"NEAR R.L.B. SCHOOLM, SECTOR-8, INDIRA NAGAR",,,226016,,
13295,BKS01385,GUPTA BOOK DEPOT,,Uttar Pradesh,Lucknow,"MUNNELAL DHARAMSHAL ROAD, CHARBAGH, RAJAJIPURAM",,5222637035,,,
13296,BKS01386,GUPTA BOOK DISTRIBUTORS,,Uttar Pradesh,Lucknow,"177/38, FURQAN COMPLEX, GWYNNE ROAD, AMINABAD",,2627915,226018,,
13297,BKS01387,GUPTA BOOK DEPOT,MR. ARVIND GUPTA,Uttar Pradesh,Lucknow,"UTTRATIA BAZAR, RAE BARELI ROAD",,9415795619,226002,,
13298,BKS01388,HANUMAN BOOK DEPOT,MR. PRAVESH GUPTA,Uttar Pradesh,Lucknow,TELIBAGH,,9415911784,226002,,
13299,BKS01389,HARIOM BOOK SELLER,,Uttar Pradesh,Lucknow,DALIGANJ,,,,,
13300,BKS01390,HASAN BOOK DEPOT,,Uttar Pradesh,Lucknow,"SHOP NO.1, OPP. SHIA P.G. COLLEGE, VICTORIA STREET",,2242262,,,
13301,BKS01391,J.B. BOOK AGENCY,MR. SANJAY KUMAR,Uttar Pradesh,Lucknow,"280/242-A, BLUNT SQUARE, MAWAIYA, CHARBAGH",jbbookagency@gmail.com,9415018789,,,
13302,BKS01392,JAIN BOOK DEPOT,MR. D K JAIN,Uttar Pradesh,Lucknow,"NAKA HINDOLA, CHARBAGH",,522223106,,,
13303,BKS01393,JAITELY BOOK & STATIONARY MART,,Uttar Pradesh,Lucknow,"SHOP NO-28, ANAND NAGAR, JAIL ROAD, LUCKNOW",,,,,
13364,BKS01454,UNIVERSAL BOOK CENTRE,,Uttar Pradesh,Lucknow,"M-14 B, GOLE MARKET, MAHANAGAR",,2387180,,,
13365,BKS01455,UNIVERSAL BOOK DEPOT,,Uttar Pradesh,Lucknow,NEAR MAHANAGAR NURSING HOME MAHANAGAR,,,,,
13366,BKS01456,UNIVERSAL BOOK DISTRIBUTING COMPANY,MR. H.C. LAL,Uttar Pradesh,Lucknow,"POST BOX NO. 211, A-1 ARIF CHAMBERS-1, KAPOORTHALA COMMERCIAL COMPLEX, ALIGANJ",ubdco@sancharnet.in,2226020,,,
13367,BKS01457,UNIVERSAL BOOK PALACE,,Uttar Pradesh,Lucknow,"L-47/D, LDA COLONY (OPP. CMS DEGREE COLLEGE GATE) SECTOR-D, KANPUR ROAD",,3819508,,,
13368,BKS01458,UNIVERSAL BOOK SELLERS,,Uttar Pradesh,Lucknow,"1/10 VIVEK KHAND ,LOHIA PATH GOMTINAGAR",,2391994,226010,,
13369,BKS01459,UNIVERSAL BOOKS- INDIRANAGAR,,Uttar Pradesh,Lucknow,"M-14/15, AMRAPALI MARKET, SECTOR- 22, INDIRA NAGAR, LUCKNOW",,,,,
13370,BKS01460,UNIVERSAL BOOKS,,Uttar Pradesh,Lucknow,"VIVEK KHAND-2, GOMTI NAGAR",,,,,
13371,BKS01461,UNIVERSAL BOOKSELLER,,Uttar Pradesh,Lucknow,"B-934-A, MANDIR MARG, MAHANAGAR",,2387023,,,
13372,BKS01462,UNIVERSAL BOOKSELLERS -HAZRATGANJ,,Uttar Pradesh,Lucknow,"82, HAZRATGANJ, POST BOX - 20, LUCKNOW",,,,,
13373,BKS01463,UNIVERSAL BOOKSELLERS,,Uttar Pradesh,Lucknow,"B-939, GOLE MARKET, OPP. MAHANAGAR BOYS SCHOOL,",,,,,
13374,BKS01464,UNIVERSAL BOOKSELLERS,,Uttar Pradesh,Lucknow,"BHOOTNATH MARKET, SHIVANI MARKET, INDIRA NAGAR",,,226016,,
13375,BKS01465,UNIVERSITY BOOK AGENCY,MR. ANKUR SRIVASTAVA,Uttar Pradesh,Lucknow,"C-2168, RAJAJIPURAM",,9793748888,,,
13376,BKS01466,URMILA BOOK SELLERS,,Uttar Pradesh,Lucknow,"121, SADAR BAZAR",,,,,
13377,BKS01467,VERMA BOOK DEOPT,,Uttar Pradesh,Lucknow,MURDEN KHEDA RAJAJIPURAM,,2411451,,,
13378,BKS01468,VIDYARTHI KENDRA,,Uttar Pradesh,Lucknow,"177/69, GWYNE ROAD, PUL JHAU LAL, AMINABAD, LUCKNOW",,,,,
13379,BKS01469,VINAYAK`S BOOKSELLER,,Uttar Pradesh,Lucknow,"36, CANTT. ROADADJ. TO LUCKNOW PUBLISHING HOUSE",,2211552,,,
13380,BKS01470,VIPIN BOOKMART,,Uttar Pradesh,Lucknow,"SINGHAL MARKET, DALIGANJ CROSSING SITAPUR ROAD",,,,,
13381,BKS01471,VIPUL BOOK DEPOT,,Uttar Pradesh,Lucknow,"SHOP NO. 21, S.K.D. PLAZA (UNDER DENA BANK) E-BLOCK, RAJAJI PURAM",,522412117,,,
13382,BKS01472,VISHAL BOOK DEPOT,MR. ALI,Uttar Pradesh,Lucknow,"OPP. H.A.L. MAIN GATE, INDIRA NAGAR",,,,,
13383,BKS01473,VISHAL BOOK DEPOT & STATIONERS,,Uttar Pradesh,Lucknow,"2/12, L.D.A. COMPLEX OPP. ADHERSHILA COMPLEX SECTOR- 6, ALIGANJ",,,,,
13384,BKS01474,VISHAL PRAKASHAN,MR. VISHAL MEHORATRA,Uttar Pradesh,Lucknow,"102/37, HEWETT ROAD",,9598175133,,,
13385,BKS01475,VISHWA BOOK STORE,,Uttar Pradesh,Lucknow,"07, GURUDWARA MARKET, NISHATGANJ, LUCKNOW-226006",,,,,
13386,BKS01476,VISION PUBLICATIONS,,Uttar Pradesh,Lucknow,HEWEET ROAD,,,226003,,
13387,BKS01477,VYAPAR SADAN,MR. PRADEEP AGARWAL,Uttar Pradesh,Lucknow,"173/45, B.N.VERMA ROAD, NEAR UNION BANK OF INDIA",,9415001085,,,
13388,BKS01478,WASI BOOK DEPOT,,Uttar Pradesh,Lucknow,MUFTIGANJ,,9335018735,226003,,
13389,BKS01479,ZEESHAN BOOK STORE,,Uttar Pradesh,Lucknow,TELI BAGH BAZAR,,441072,,,
13305,BKS01395,KHATRI BOOK DEPOT,,Uttar Pradesh,Lucknow,"C-BLOCK, RAJAJIPURAM",,,,,
13306,BKS01396,KHURANA BOOK AGENCY,,Uttar Pradesh,Lucknow,"IT COLONY MARKET , AISHBAGH, LUCKNOW-226004 (UTTAR PRADESH )",,,,,
13307,BKS01397,KINGSON KITABWALA,,Uttar Pradesh,Lucknow,"DEENDAYAL NAGAR, KHADRA SITAPUR ROAD",,,,,
13308,BKS01398,KRISHNA BOOKS & STATIONERS,MR. V. SRIVASTAVA,Uttar Pradesh,Lucknow,ALIGANJ,,,,,
13309,BKS01399,KUMAR BOOK DEPOT,,Uttar Pradesh,Lucknow,"7, CHANDAR NAGAR MARKET, ALAMBAGH",,2453888,,,
13310,BKS01400,KUMAR BOOK HOUSE,,Uttar Pradesh,Lucknow,"ALIGANJ SHOPPING CENTRE, KURSI ROAD, ALIGANJ",,338544,,,
13311,BKS01401,LAXMI BOOK DEPOT,,Uttar Pradesh,Lucknow,"36-B, VIJAY NAGAR,KANPUR ROAD",,9415518075,226012,,
13312,BKS01402,MAA SHARDA BOOK AGENCY,MR. AMIT AWASTHI,Uttar Pradesh,Lucknow,"SHARDA SADAN, CAMPWELL ROAD, BALAGANJ",,8382846170,226003,,
13313,BKS01403,MAA SHEETLA BOOK DEPOT,,Uttar Pradesh,Lucknow,"NEAR KOTHARI BANDHU PARK, LDA CHAURHA, RAJAJI PURAM-226017",,,,,
13314,BKS01404,MADHU BOOK STORES,,Uttar Pradesh,Lucknow,BABUGANJ,,,,,
13315,BKS01405,MANGROVE BOOKS,MR. SAMARJEET SINGH,Uttar Pradesh,Lucknow,"4/140, VIBHAV KHAND, GOMTI NAGAR",mangrovebooks@gmail.com,8858780758,226010,,
13316,BKS01406,MINOO DINSHAW & CO.,MR. H.C. LAL,Uttar Pradesh,Lucknow,"57, HAZRATGANJ, OPP. SAHU CINEMA",,5222624253,226001,,
13317,BKS01407,MODERN BOOK CENTRE,,Uttar Pradesh,Lucknow,"MANAS COMPLEX, ALIGANJ",,9839010708,,,
13318,BKS01408,N. KHATRI BOOK DEPOT,,Uttar Pradesh,Lucknow,"S-740, E BLOCK, RAJAJIPURAM",,258308,226017,,
13319,BKS01409,NATIONAL BOOK SELLERS,,Uttar Pradesh,Lucknow,"BOOK MARKET, AMINABAD",,9839021823,,,
13320,BKS01410,NATIONAL ENTERPRISES,,Uttar Pradesh,Lucknow,"PURAN NAGAR, KANPUR ROAD ALAMBAGH",,535,,,
13321,BKS01411,NAVYUG BOOK AGENCIES,,Uttar Pradesh,Lucknow,"KARIM MARKET, KUTCHERI ROAD, AMINABAD",,,,,
13322,BKS01412,NAVYUG PUSTAK BHANDAR,,Uttar Pradesh,Lucknow,AMINUDDOWLA PARK,,,,,
13323,BKS01413,NAVYUG UNIVERSAL BOOK HOUSE,,Uttar Pradesh,Lucknow,RAJENDRA NAGAR GATE NAVYUG KANYA MAHAVIDYALAYA,,228379,226004,,
13324,BKS01414,NEW KUMAR BOOK CENTRE,,Uttar Pradesh,Lucknow,"SHIVAJI MARKET, C BLOCK INDIRANAGAR",,,226016,,
13325,BKS01415,NEW LAKHAN BROTHERS,,Uttar Pradesh,Lucknow,"60 FEET ROAD, NR. MULAYAM TIRAHA JANKIPURAM EXTENSION",,9415002073,,,
13326,BKS01416,OM BOOK DEOPT,,Uttar Pradesh,Lucknow,"BANTHARA BAZAR, KANPUR ROAD",,,,,
13327,BKS01417,PANKAJ STATIONERS,MR. PANKAJ,Uttar Pradesh,Lucknow,"BEHIND TRAFFIC POLICE OFFICE, SADAR BAZAR, CANTT",,5222481284,,,
13328,BKS01418,POOJA BOOK DEPOT,,Uttar Pradesh,Lucknow,"30, PATEL NAGAR, ALAMBAGH",,,,,
13329,BKS01419,PUBLIC BOOK DEPOT,,Uttar Pradesh,Lucknow,"S-6/17, AZAD MARKET, IN FRONT OF H.A.L. MAIN GATE, FAIZABAD ROAD, LUCKNOW (UTTAR PRADESH )",,,,,
13330,BKS01420,PUNJABI BOOK DEPOT,MR. VICKY KHURANA,Uttar Pradesh,Lucknow,"T.T.I. MARKET, AISHBAGH",,9936820976,,,
13331,BKS01421,PUSTAK BHAWAN,,Uttar Pradesh,Lucknow,"BAZAR JHAULAL, GWAYNNE ROAD,AMINABAD,",,5222288649,226018,,
13332,BKS01422,RADHA BOKS DISTRIBUTORS,,Uttar Pradesh,Lucknow,"A-70-72, KARAMAT COMPLEX, NISHANTGANJ",,,,,
13333,BKS01423,RAMA BOOK DEPOT,MR. MEHORATRA,Uttar Pradesh,Lucknow,"BOOK MARKET, AMINABAD",,5222624836,,,
13334,BKS01424,RAMCHANDRA PUSTAK BHANDAR,,Uttar Pradesh,Lucknow,THAKURGANJ,,,226003,,
13335,BKS01425,S Y ENTERPRISES,,Uttar Pradesh,Lucknow,"C/O TOWN HALL PUBLIC SCHOOL , RAMAPURAM , 268/39 NEW TILAK NAGAR",,522261610,226004,,
13336,BKS01426,SAPNA BOOK STORES,,Uttar Pradesh,Lucknow,"C/O. LUCKNOW PUBLIC SCHOOL, A-BLOCK, RAJAJI PURAM",,,,,
13337,BKS01427,SAPRA EDUCATIONAL,,Uttar Pradesh,Lucknow,"3/494, HIND NAGAR SHOP NO. 10 RAM BAZAR, KANPUR ROAD",,,,,
13338,BKS01428,SARASWATI STATIONERS,,Uttar Pradesh,Lucknow,OPP. JANTA GIRLS SCHOOL ARJUN NAGAR ALAMBAGH,,436066,,,
13339,BKS01429,SATGURU BOOK AGENCY,,Uttar Pradesh,Lucknow,C/O. ARORA BOOK DEOPT CHARBAGH,,,226004,,
13340,BKS01430,SAUBHAGYA BOOK AGENCY,MR. GUNJAN GUPTA,Uttar Pradesh,Lucknow,"250, VIJAY NAGAR, KRISHNA NAGAR",,7518110111,,,
13341,BKS01431,SCHOLAR SHOPPEE,MR. SAURABH ARORA,Uttar Pradesh,Lucknow,"BHOOTNATH MARKET, INDIRA NAGAR,",,5222348471,226016,,
13342,BKS01432,SCHOLAR BOOK DISTRIBUTORS,,Uttar Pradesh,Lucknow,"56, GAURA HOUSE (BASEMENT) GWYNE ROAD, AMINABAD, LUCKNOW",,,,,
13343,BKS01433,SHARMA BOOK DEPOT,,Uttar Pradesh,Lucknow,"C BLOCK, NEAR MEENA BAKERY, RAJAJIPURAM",,,,,
13344,BKS01434,SHARMA STATIONERS & GENERAL STORE,MR. UMESH SHARMA,Uttar Pradesh,Lucknow,"SHRI NAGAR, ALAMBAGH",,9415423995,,,
13345,BKS01435,ASHIRWAD BOOK CENTER,,Uttar Pradesh,Lucknow,"M-50, INDRALOK COLONY, KRISHNA NAGAR, LUCKNOW -226012",,,,,
13346,BKS01436,SHEKHAR BOOK DEPOT,,Uttar Pradesh,Lucknow,GOODS SHED ROAD NEAR AISH BAGH RAILAWAY STATION,,,,,
13347,BKS01437,SHERWOOD BOOKS & STATIONERS,,Uttar Pradesh,Lucknow,SECTOR- 25 INDIRA NAGAR,,321317,226016,,
13348,BKS01438,SHIVAM BOOKSELLERS,,Uttar Pradesh,Lucknow,"DEENDAYAL NAGAR, KHADRA",,,,,
13349,BKS01439,SHREE KRISHNA BOOK HOUSE,,Uttar Pradesh,Lucknow,"SHOP NO. S-1-1431, KARAN PLAZA, SECTOR-1, AASHIANA CHAURAHA, LDA COLONY KANPUR ROAD",,,,,
13350,BKS01440,SHUBAM TRADERS,,Uttar Pradesh,Lucknow,"JAIL ROAD, BANGLA BAZAR, NEAR S.B.I. COLONY",,,,,
13351,BKS01441,SHUKLA EDUCATIONAL EMPORIUM,,Uttar Pradesh,Lucknow,"RAMNAGAR, KANPUR ROAD, ALAMBAGH",,983906498,,,
13352,BKS01442,SIDHANT BOOK CENTER,,Uttar Pradesh,Lucknow,"L..D.A. COMPLEX, SHOP NO. 31, VINAY KHAND, GOMTI NAGAR",,9415789078,226010,,
13353,BKS01443,SINGH BOOK AGENCIES,,Uttar Pradesh,Lucknow,"C/O AVADH COLLEGIATE SCHOOL RAMGARH COLONY, KRISHNA NAGAR KANPUR ROAD",,23111025,,,
13354,BKS01444,STUDENTS BOOK DEPOT,,Uttar Pradesh,Lucknow,"NEAR SHIA P.G.COLLEGE, SITAPUR ROAD",,,,,
13355,BKS01445,SURENDER BOOK DEPOT,,Uttar Pradesh,Lucknow,DR. PANNA LAL ROAD DALIGANJ,,327504,,,
13356,BKS01446,SURYANSH ENTERPRISE,,Uttar Pradesh,Lucknow,"FT-1, A.B.C. COMPLEX ROAD, KAISER BAGH",,5222621033,226018,,
13357,BKS01447,SWATI ENTERPRISES,MR. S.B. SINGH,Uttar Pradesh,Lucknow,"SHOP NO. 1, CHURCH ROAD, OPP. MANAS COMPLEX, ALIGANJ",,522320825,,,
13358,BKS01448,SWEETY BOOK STALL,,Uttar Pradesh,Lucknow,"SHOP NO. 151 INDIRA MARKET OPP. MAHILA COLLEGE, AMINABAD",,213153,,,
13359,BKS01449,TIME EDUCATIONAL BOOKS,,Uttar Pradesh,Lucknow,"MIG-7, SHEKARPURA COLONY, ALIGNJ, LUCKNOW,",,,,,
13360,BKS01450,TIWARI BOOK DEPOT,,Uttar Pradesh,Lucknow,"SECTOR- E, RAJAJIPURAM, PURANA TAXI STAND",,,,,
13361,BKS01451,TRIVENI BOOKSELLER AND SUPPLIERS,,Uttar Pradesh,Lucknow,"DEENDAYAL NAGAR KHAARA, SITAPUR ROAD",,2367858,,,
13362,BKS01452,UNITED BOOKS DISTRIBUTING COMPANY,,Uttar Pradesh,Lucknow,"SECTOR - C, GOLE CHAURAHA, RAJAJIPURAM-226017",,,,,
13652,BKS01743,PANKAJ BOOK CENTRE,,Uttar Pradesh,Mainpuri,"PUNJABI COLONY GATE , STATION ROAD",,9411061007,205001,,
13653,BKS01744,RANJANA BOOK CENTRE,,Uttar Pradesh,Mainpuri,"NEAR PUNJABI COLONY, STATION ROAD",,9412575101,205001,,
13654,BKS01745,SHARMA BOOK CENTRE,,Uttar Pradesh,Mainpuri,"INFRONT OF PUNJABI COLONY , STATION ROAD",,9319923090,205001,,
13655,BKS01746,OM PUSTAK MANDIR,,Uttar Pradesh,Mainpuri,"OPP. GAUTAM BUDH INTER COLLEGE , AGRA ROAD,",,9259357837,205001,,
13487,BKS01577,SASTA PUSTAK BHANDAR,,Uttar Pradesh,Kosi Kalan,"PURANI BAZAR, SABJI MANDI CHOURAHA",,33250,,,
13490,BKS01580,SHRI RAM PUSTAK BHANDAR,,Uttar Pradesh,Kosi Kalan,"DR. DURGA DAS WALI GALI, BADA DARWAJA",,7417609170,281403,,
